loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2751,5,Not Graduate,No,479363,487646,20,593,2502329,67417,17445881,5600612,Rejected
2752,3,Graduate,No,266424,591816,12,685,521062,171202,17647183,13558100,Rejected
2753,0,Not Graduate,Yes,227067,410095,20,694,2500032,228693,37830507,1248324,Approved
2754,3,Graduate,No,400145,113383,14,847,1671332,423934,321105,927531,Rejected
2755,2,Graduate,No,923786,213164,9,755,1464919,663539,5817498,14827731,Rejected
2756,5,Graduate,Yes,564391,483138,9,662,358314,561832,21209206,3643354,Rejected
2757,0,Graduate,No,1147027,569629,15,687,724869,231564,14488807,13884235,Approved
2758,4,Not Graduate,Yes,320212,400181,12,583,1425150,344965,27024506,5303197,Rejected
2759,3,Not Graduate,No,790206,240424,12,775,1710478,437452,12514239,14902150,Approved
2760,1,Graduate,Yes,891400,454609,8,755,969094,189515,963804,2846617,Rejected
2761,5,Graduate,Yes,910025,386188,8,852,531342,490795,5388304,7428399,Rejected
2762,2,Graduate,No,406640,371885,12,553,1642419,358598,39385234,1046949,Approved
2763,0,Graduate,Yes,651937,165979,14,753,2466631,741314,5172927,74271,Approved
2764,0,Graduate,Yes,1196892,482310,8,861,1904691,51764,36476408,3576119,Approved
2765,4,Graduate,Yes,247423,356948,19,823,516089,507241,23498508,3670823,Rejected
2766,0,Not Graduate,No,837927,406426,14,625,1019619,604625,1713182,1063589,Approved
2767,5,Graduate,No,1043951,260568,15,713,2487417,164823,1700009,4725271,Approved
2768,1,Graduate,Yes,1038594,514164,20,800,460180,692806,2140950,3334833,Approved
2769,2,Graduate,Yes,976102,192235,13,620,404619,795712,38432869,9425702,Approved
2770,3,Not Graduate,Yes,934274,357952,13,896,2953623,331501,21959569,13797570,Rejected
2771,5,Not Graduate,Yes,973406,190168,19,808,2226856,173748,4125291,1199759,Approved
2772,3,Not Graduate,No,969704,378624,14,641,718031,781388,24591850,6771966,Rejected
2773,3,Not Graduate,No,541187,407303,11,612,1518000,608068,9632872,11486045,Approved
2774,5,Graduate,Yes,876829,223689,12,603,1588015,384083,3133396,1073686,Rejected
2775,1,Not Graduate,Yes,993004,524878,7,612,2104251,666526,27086625,851824,Rejected
2776,5,Graduate,Yes,1024308,442206,11,715,2586416,304262,13976803,10163232,Rejected
2777,1,Graduate,No,709872,289845,14,609,1502372,348037,13904559,3208665,Approved
2778,0,Not Graduate,Yes,760946,258102,13,886,2351098,694194,35376453,12379237,Rejected
2779,1,Graduate,No,854211,522507,9,733,1164461,221281,21875252,2756894,Approved
2780,0,Not Graduate,No,886931,293026,17,706,1045405,93111,12165764,8100211,Approved
2781,4,Graduate,No,1074250,426354,9,637,2030772,266072,30796052,12949500,Rejected
2782,3,Not Graduate,No,1107264,509476,9,612,316916,197552,8636959,8427555,Approved
2783,5,Not Graduate,No,564727,453827,9,637,2700530,788724,9003323,2405968,Approved
2784,1,Not Graduate,Yes,1158438,352710,13,877,2069742,445492,19624209,8327873,Approved
2785,4,Graduate,No,308466,231092,10,859,816006,166574,11684445,9075925,Rejected
2786,2,Graduate,No,636320,348307,16,808,1932303,129424,1935718,12302694,Approved
2787,3,Graduate,Yes,363605,393835,11,705,1679365,382939,1800820,11651526,Approved
2788,2,Graduate,No,593691,430073,10,756,2565950,236387,37359555,5912668,Rejected
2789,1,Graduate,No,525826,168010,15,552,2334244,706603,6141480,7761396,Approved
2790,1,Graduate,Yes,680325,173396,16,716,1139302,637334,32448209,6777227,Rejected
2791,0,Not Graduate,No,786736,316997,8,611,1859950,62545,2524792,5484152,Approved
2792,2,Graduate,Yes,1160992,492180,19,718,2476909,670867,15736842,812983,Approved
2793,4,Not Graduate,No,459550,304745,13,636,2921322,146147,9094515,10370816,Rejected
2794,2,Not Graduate,Yes,1110350,452142,6,872,906488,707526,25789461,5420698,Rejected
2795,2,Graduate,No,384180,170817,13,741,1871672,356068,15332676,5814912,Approved
2796,0,Not Graduate,No,1028843,422647,8,780,1462182,526132,33371010,2497348,Approved
2797,2,Graduate,Yes,634088,577435,15,600,1130419,510706,28301481,4834548,Rejected
2798,5,Graduate,No,550993,381491,13,767,2435703,490117,13714452,4478994,Approved
2799,0,Graduate,No,713793,216468,6,658,2961137,419215,11231849,8650728,Approved
2800,4,Graduate,Yes,956378,284934,16,584,1743702,84862,5500885,1031773,Approved
2801,2,Not Graduate,Yes,325845,484703,9,633,316859,643045,12036778,6381157,Rejected
2802,4,Graduate,Yes,546488,249152,9,601,2978203,698618,25110586,3720141,Approved
2803,3,Graduate,Yes,931190,244514,16,660,997023,259902,4905481,14089480,Approved
2804,3,Graduate,No,232709,419420,6,592,1714534,477727,31205158,3117700,Rejected
2805,4,Not Graduate,No,399626,502426,6,856,635914,83249,3275834,13232647,Rejected
2806,3,Graduate,Yes,1082175,572208,12,616,1715862,350239,35143187,5722210,Rejected
2807,3,Not Graduate,No,850558,333844,17,690,1790548,277532,39846084,1725225,Rejected
2808,0,Graduate,No,304054,354306,13,862,950769,163991,18924776,1693032,Approved
2809,3,Graduate,Yes,1030072,256280,18,867,1807719,786108,20091639,9779153,Approved
2810,2,Graduate,No,1155194,146452,15,575,355487,428942,35295435,9242593,Approved
2811,3,Graduate,No,295929,514924,16,776,1800532,341608,25445294,5302451,Rejected
2812,2,Not Graduate,Yes,768662,408333,20,767,2399264,516313,12999509,2554502,Rejected
2813,1,Graduate,No,1076185,158416,19,844,1647865,696792,27378488,3643940,Rejected
2814,3,Not Graduate,No,945619,477658,19,713,2172173,353900,5400576,4329202,Approved
2815,1,Not Graduate,Yes,359791,579696,7,605,1292245,218922,19629998,13570386,Approved
2816,0,Not Graduate,Yes,883388,272057,10,857,593245,174944,9478159,8349164,Rejected
2817,2,Not Graduate,No,735389,294316,10,658,2199777,504146,9063982,5523513,Approved
2818,4,Not Graduate,No,855774,206523,8,834,2316880,239613,29053608,9618237,Rejected
2819,2,Not Graduate,No,332867,580502,7,690,2482605,713854,14776056,8987749,Rejected
2820,2,Not Graduate,Yes,600488,517197,18,772,1796323,447663,26414930,8747015,Rejected
2821,2,Graduate,Yes,652258,542330,19,742,2432749,201204,7888316,1790675,Rejected
2822,2,Graduate,No,734400,199141,13,613,2939732,604708,23329426,330274,Approved
2823,5,Graduate,No,270755,250924,14,786,1046214,431822,31468079,5338042,Rejected
2824,0,Not Graduate,Yes,1179984,239963,10,583,2445313,264622,35406866,9678416,Approved
2825,4,Graduate,Yes,703339,434733,17,865,519405,627106,14353394,12884406,Approved
2826,5,Not Graduate,No,680167,220799,6,789,2739930,496860,14594039,8381233,Rejected
2827,1,Graduate,Yes,536816,485979,19,566,1247323,205494,23925496,8659665,Approved
2828,1,Graduate,No,645553,312866,13,622,826862,359826,35754961,12506130,Rejected
2829,1,Graduate,No,377743,452002,19,580,2223612,115726,529519,14217410,Approved
2830,4,Not Graduate,No,366198,266865,18,648,2256467,543257,30594519,13668693,Approved
2831,3,Graduate,No,356008,539867,16,828,2493983,641897,15949379,8037190,Approved
2832,0,Graduate,Yes,1162111,382549,19,818,1466172,778894,38120301,9932383,Approved
2833,4,Graduate,No,400011,423986,7,888,1976248,693878,21843324,6509508,Rejected
2834,3,Graduate,Yes,962796,406329,11,693,2361541,507110,12738374,1131265,Rejected
2835,0,Graduate,No,243219,553769,20,840,2791886,111274,6490375,12072964,Rejected
2836,0,Not Graduate,Yes,732945,445377,13,598,536674,267600,19800325,5711735,Approved
2837,5,Graduate,Yes,899219,156951,14,871,2512279,595029,35581953,12396184,Rejected
2838,4,Graduate,Yes,208899,208492,12,767,540457,275857,18691485,3010950,Rejected
2839,5,Not Graduate,No,712898,403762,11,615,898070,615250,21841177,3472106,Approved
2840,3,Graduate,No,589150,583271,15,650,2731156,643211,15031114,2743750,Rejected
2841,2,Not Graduate,Yes,744935,460181,7,717,2357281,491003,25761111,2778108,Approved
2842,5,Graduate,Yes,530783,562804,16,817,1692387,294359,13669848,1151397,Approved
2843,1,Not Graduate,Yes,508124,416397,20,781,1501207,324304,21768944,11196139,Approved
2844,4,Graduate,Yes,361990,213329,19,574,1134214,759333,25463021,11273353,Approved
2845,2,Not Graduate,Yes,702043,550346,19,629,2637801,132197,6068987,9441428,Rejected
2846,2,Graduate,Yes,288069,120219,11,627,2574615,201206,21793625,7823712,Rejected
2847,0,Not Graduate,Yes,770133,368416,16,782,470566,693761,29567545,14910209,Approved
2848,0,Not Graduate,Yes,494623,490099,13,895,2447999,273844,7769334,6330577,Approved
2849,1,Not Graduate,No,290093,309763,19,735,1843746,190979,18490444,4255558,Rejected
2850,2,Graduate,Yes,498290,524631,6,737,1449093,58386,28700126,2795880,Rejected
2851,4,Graduate,Yes,657481,176504,19,598,2418107,185820,12454070,13441453,Rejected
2852,0,Not Graduate,No,500118,220866,9,659,1363021,219759,38495560,7289776,Approved
2853,3,Graduate,Yes,968950,325083,17,874,1432599,338045,34574239,13165878,Rejected
2854,0,Not Graduate,Yes,728926,403825,14,786,2499574,601440,38562158,12575927,Approved
2855,4,Not Graduate,No,822557,373595,14,648,1162611,502099,32250808,931957,Rejected
2856,4,Graduate,No,437346,213559,20,777,379969,549619,24527282,11586756,Approved
2857,3,Graduate,No,753579,103305,8,855,493052,94770,30366297,1268229,Approved
2858,1,Not Graduate,Yes,705068,264333,19,648,1072983,100415,24409433,9817208,Approved
2859,1,Not Graduate,No,1184615,594715,17,794,687093,736319,18889835,14240961,Rejected
2860,5,Graduate,No,992410,304310,15,636,1022085,477206,19129221,14608679,Approved
2861,5,Not Graduate,No,801532,460443,17,821,933992,413930,15975796,7792508,Approved
2862,3,Graduate,No,953375,187999,20,877,1216902,766137,22870272,1623706,Approved
2863,2,Not Graduate,Yes,528081,517112,7,870,1111180,73581,33092360,10792415,Rejected
2864,4,Not Graduate,No,963316,360664,9,803,2632715,361070,14244674,12126371,Rejected
2865,1,Graduate,No,649955,187735,19,850,1426994,767987,32332959,11146272,Rejected
2866,3,Not Graduate,No,571388,220421,6,881,1087351,301980,2137351,5554128,Approved
2867,4,Graduate,No,324314,371926,17,783,2922476,787393,13337353,3044948,Approved
2868,0,Graduate,Yes,704963,432903,18,579,2563047,150549,29459354,3044093,Rejected
2869,5,Graduate,No,551348,248522,11,841,2261267,419717,30035315,1971270,Rejected
2870,3,Graduate,No,302045,167392,19,568,2856076,429750,25558077,13070787,Approved
2871,0,Not Graduate,No,613437,148732,17,878,924054,210397,21770368,6855571,Rejected
2872,4,Graduate,No,689259,572973,8,785,2834490,549212,20237129,10536848,Approved
2873,2,Not Graduate,Yes,576437,521296,12,677,959966,587045,39136240,13334415,Rejected
2874,3,Not Graduate,No,802099,551565,13,615,584311,654787,9039036,7480479,Rejected
2875,3,Graduate,Yes,1006928,225828,8,660,2194466,670544,1598853,10019316,Approved
2876,1,Graduate,No,1144702,566284,14,874,2364051,581044,13565862,12383872,Rejected
2877,2,Graduate,No,262180,154671,18,774,1125873,65471,13361949,4341162,Approved
2878,5,Not Graduate,No,765745,394315,14,591,1391810,795360,31437198,11782072,Rejected
2879,2,Graduate,Yes,534705,371524,17,695,2990164,505391,4981111,10656102,Rejected
2880,1,Not Graduate,No,462404,432279,19,634,1274654,654635,31318683,2346889,Approved
2881,3,Not Graduate,Yes,1159560,545144,14,720,672141,386835,39614028,14111238,Rejected
2882,3,Not Graduate,No,479106,292589,11,596,1101209,556364,21258173,7963839,Rejected
2883,5,Graduate,No,1130061,233290,9,878,1840381,442556,39720834,2372085,Rejected
2884,2,Graduate,Yes,1176185,148966,7,823,2396226,92332,23548973,5177284,Rejected
2885,4,Not Graduate,No,531411,279409,7,566,2976346,631511,34207428,14950899,Approved
2886,2,Graduate,Yes,833515,109433,18,885,2386822,681281,34112290,690915,Rejected
2887,4,Not Graduate,No,900154,324472,15,630,2328567,715060,3358849,2913763,Rejected
2888,2,Not Graduate,Yes,599923,130641,14,877,680454,508994,24912093,4339002,Rejected
2889,2,Not Graduate,No,1154860,549725,13,656,551301,625864,16309326,9763788,Rejected
2890,4,Graduate,No,797559,514703,9,794,1840182,436144,13598167,12729216,Rejected
2891,4,Not Graduate,No,1194200,223884,11,846,1545176,773639,20410201,3165715,Rejected
2892,0,Not Graduate,No,278070,408459,14,656,1848288,56928,4824515,12826166,Rejected
2893,5,Not Graduate,Yes,280399,113100,16,656,855923,192619,10529057,6774443,Rejected
2894,3,Graduate,Yes,1004577,427505,20,662,1519081,263179,21126538,5070355,Approved
2895,2,Graduate,No,1067373,328401,13,652,1660566,634265,10972511,3676581,Rejected
2896,5,Not Graduate,No,698243,568147,6,735,337126,438782,10124013,5993000,Approved
2897,0,Not Graduate,Yes,370270,444744,13,780,1657272,245379,22644023,7915499,Approved
2898,2,Not Graduate,No,439379,313676,16,704,2010407,124584,9806187,10619332,Rejected
2899,5,Graduate,Yes,260933,233599,16,811,772022,491711,23242128,12044653,Approved
2900,2,Graduate,No,720352,549487,8,748,2743116,631338,19103033,1687236,Approved
2901,0,Graduate,Yes,724456,235174,11,675,1967380,637347,38915396,979589,Approved
2902,1,Not Graduate,Yes,940403,127221,6,752,1819715,77018,17035715,14309483,Approved
2903,0,Not Graduate,Yes,623639,225810,20,715,2083853,491421,6180008,2422552,Approved
2904,5,Not Graduate,Yes,978771,160276,8,591,344097,549233,11733626,12643075,Approved
2905,3,Graduate,No,700267,289675,7,619,1940083,637584,16136071,10790738,Approved
2906,2,Graduate,Yes,614958,590219,16,851,1130989,169870,714803,7672014,Rejected
2907,5,Graduate,Yes,209609,469561,9,684,1183275,96625,39952272,11315104,Rejected
2908,2,Not Graduate,Yes,796792,377153,8,820,2214767,334121,12808011,6323975,Rejected
2909,1,Graduate,Yes,1108740,358890,12,808,459027,626746,3230802,800667,Approved
2910,2,Graduate,No,541333,344485,9,645,407389,578735,35067288,6023105,Rejected
2911,1,Graduate,Yes,535300,337293,12,557,944625,58789,24001208,4431101,Rejected
2912,2,Graduate,No,746472,299066,13,613,598405,327813,22579543,12950857,Rejected
2913,3,Graduate,Yes,550531,321234,8,603,938700,266433,21153097,13360200,Approved
2914,4,Graduate,Yes,563022,362431,16,726,1944279,772632,35635965,14282162,Approved
2915,1,Not Graduate,No,864833,592029,17,702,2782089,612916,5002904,5822874,Approved
2916,5,Graduate,Yes,743550,152456,19,886,1562364,570939,36460950,2682815,Rejected
2917,2,Graduate,Yes,916287,583554,12,605,930429,573648,28992923,11988602,Approved
2918,4,Graduate,Yes,649430,420272,17,735,1917590,624653,14007198,14370453,Approved
2919,1,Graduate,No,214515,585751,9,600,1361143,745795,29241457,9227738,Approved
2920,5,Not Graduate,Yes,897881,506057,16,644,2072038,472091,24376342,7294289,Approved
2921,0,Graduate,No,1198634,154308,18,674,2765920,57393,35236223,1021395,Approved
2922,4,Graduate,Yes,571514,199069,16,592,1499623,57601,38302254,13999186,Approved
2923,0,Not Graduate,Yes,413375,215735,8,898,2197420,742870,15065251,8902608,Approved
2924,4,Not Graduate,Yes,1180061,254467,10,669,2378474,215192,37856531,2039554,Approved
2925,3,Graduate,No,534474,123182,16,619,827356,331436,12677960,4331934,Approved
2926,4,Not Graduate,No,318237,339478,17,619,1075395,723216,14789216,8323427,Rejected
2927,1,Graduate,Yes,673992,511014,11,709,2668280,127551,31260616,13617675,Approved
2928,1,Not Graduate,Yes,950673,283000,11,868,2374936,527571,36441381,10241857,Rejected
2929,0,Graduate,Yes,976934,383625,7,675,841282,206159,14497953,7113306,Approved
2930,2,Not Graduate,No,761248,522051,6,592,1815750,712233,24608696,6320427,Rejected
2931,3,Graduate,No,835293,553716,12,634,526926,164025,33650889,10214889,Approved
2932,1,Graduate,Yes,1096783,241847,8,692,455353,697061,9703312,13576048,Approved
2933,2,Graduate,No,861315,140389,13,771,1019332,600892,6000906,9594107,Approved
2934,2,Not Graduate,No,1000081,331684,8,767,1743362,82910,30068649,8155772,Approved
2935,4,Not Graduate,No,1032646,582312,18,759,2719942,248211,38620982,7159845,Rejected
2936,1,Graduate,Yes,468507,486562,16,786,2940102,540591,21087342,11135000,Rejected
2937,2,Not Graduate,Yes,674300,141001,10,633,2932263,784029,24177866,9200162,Approved
2938,4,Graduate,No,616693,221010,7,716,1079093,650862,17524394,9527775,Approved
2939,5,Graduate,Yes,1012695,499303,6,649,2069453,472482,39697836,12785943,Approved
2940,0,Graduate,Yes,1092345,551023,12,641,2612377,392096,33130828,5770279,Approved
2941,0,Graduate,No,431221,225202,16,576,1373570,748155,19792440,4492656,Rejected
2942,5,Graduate,No,790558,326724,18,781,416861,374807,37037444,8079910,Approved
2943,5,Graduate,No,1132409,318598,8,873,761908,142915,31976308,13685518,Approved
2944,0,Not Graduate,No,668254,558308,7,698,2602299,323628,27313284,5537441,Approved
2945,3,Graduate,No,1088270,503969,6,868,1795385,481418,16584566,4474031,Approved
2946,0,Graduate,Yes,357205,363498,14,840,1334225,291283,5288561,3140646,Rejected
2947,2,Graduate,No,649684,244305,10,610,2111606,455554,2000396,14916500,Approved
2948,5,Not Graduate,No,789816,375146,15,568,1449610,435571,21601367,1477031,Rejected
2949,4,Not Graduate,No,894632,105479,7,825,2238915,137248,24239220,5391366,Approved
2950,5,Not Graduate,No,1090052,462089,13,563,2849369,341070,26825290,5114741,Approved
2951,0,Graduate,No,279180,530333,10,592,1304798,694647,4047423,6014484,Rejected
2952,4,Not Graduate,Yes,472701,177848,18,864,2110188,514573,6596442,294586,Rejected
2953,0,Not Graduate,Yes,1016682,124121,17,804,617926,77856,20281108,10647537,Rejected
2954,0,Graduate,Yes,618044,451737,18,582,1243980,752229,28141200,8987322,Rejected
2955,3,Not Graduate,No,992655,155530,20,594,1300556,676520,35373938,9845886,Rejected
2956,5,Not Graduate,Yes,1056416,497918,19,594,2502938,741778,8118622,9573957,Rejected
2957,3,Graduate,Yes,303570,242369,11,814,595976,702254,23234694,3369343,Approved
2958,1,Not Graduate,Yes,526706,395364,16,748,872350,380679,19932000,11047533,Rejected
2959,2,Not Graduate,Yes,383661,275298,11,677,2765583,789267,30115773,5273440,Rejected
2960,0,Graduate,Yes,311897,400054,8,733,971887,613171,8717980,12191795,Approved
2961,5,Not Graduate,Yes,277307,106748,14,890,497893,651609,4989743,8800020,Approved
2962,1,Not Graduate,No,997361,516571,10,636,1952366,788414,33166995,14542694,Approved
2963,3,Not Graduate,No,388232,456373,15,660,1577593,716620,32070840,4550639,Rejected
2964,1,Graduate,No,252588,307119,9,793,1848760,624306,39789400,3640440,Rejected
2965,3,Not Graduate,No,819006,277716,9,812,887436,556511,3416559,12956237,Approved
2966,5,Not Graduate,No,929425,108811,17,729,1668508,191221,36403068,7957913,Rejected
2967,1,Not Graduate,Yes,656659,112773,17,691,2885673,404342,30312116,5551231,Rejected
2968,4,Graduate,Yes,922924,115220,17,694,2336083,370016,638375,2254607,Approved
2969,4,Not Graduate,Yes,818602,100414,6,799,2299073,437097,31845393,4987351,Approved
2970,3,Not Graduate,No,296599,128938,13,704,2810657,449135,12576866,3871570,Rejected
2971,0,Graduate,No,572322,318893,13,673,565000,238028,22925669,13607674,Rejected
2972,0,Not Graduate,No,707876,543297,19,741,1146179,207876,12498098,2211334,Rejected
